Date,Open,High,Low,Close,Adj_Close,Volume,Accumulation_Distribution_Line,On_Balance_Volume,Average_Directional_Index,Aroon_Oscillator,MACD,RSI,Stochastic_Oscillator,Simple_Moving_Average,Exponential_Moving_Average,Williams_%R
2016-10-12,29.3375,29.495001,29.1875,29.334999,27.126505,150347200,3028622193.0967765,1743313600,24.079924326201944,84.0,0.4543821013170408,69.83542905826387,81.09232492997195,28.0966345,28.15923322480882,-18.907675070028045
2016-10-13,29.1975,29.360001,28.93,29.245001,27.043282,140769600,3094096600.760013,1602544000,24.73968438800574,84.0,0.47109111622938116,67.82761083956854,76.05042016806712,28.179519153846154,28.239660467415575,-23.949579831932883
2016-10-14,29.469999,29.5425,29.282499,29.407499,27.193554,142608800,3088611119.51648,1745152800,25.623268152207118,84.0,0.4917764684686361,69.53097307576327,84.61526850507988,28.29596146153846,28.32616702538479,-15.38473149492012
2016-10-17,29.3325,29.459999,29.195,29.387501,27.175058,94499600,3131404622.506303,1650653200,26.164295231793755,84.0,0.500783368730513,69.04647900621632,83.4542815674891,28.434615384615384,28.40478435683777,-16.545718432510892
2016-10-18,29.545,29.5525,29.362499,29.3675,27.156559,98214000,3038360787.0212264,1552439200,26.81680545039374,80.0,0.5005376026253714,68.53213433495193,82.29312046444117,28.550288423076925,28.476096626701636,-17.706879535558823
2016-10-19,29.3125,29.440001,28.450001,29.280001,27.075649,80138400,3092595865.809105,1472300800,25.001681168252222,76.0,0.48766094140196614,66.20852721591518,77.2133526850507,28.638461576923078,28.53564509879781,-22.786647314949306
2016-10-20,29.215,29.344999,29.0825,29.264999,27.061775,96503200,3130277843.6330194,1375797600,23.316208620549386,48.0,0.4708182587750578,65.79661681423494,74.57087390273074,28.689326961538463,28.589671313701675,-25.42912609726926
2016-10-21,29.202499,29.227501,29.07,29.15,26.955435,92770800,3131749797.647278,1283026800,21.722413502048944,48.0,0.44308326516394914,62.58243193580738,65.51153067784715,28.69923080769231,28.631177142316364,-34.48846932215285
2016-10-24,29.275,29.434999,29.25,29.4125,27.198175,94154800,3203002972.8255224,1377181600,20.710412374136336,48.0,0.43724435831576614,66.59397962297322,82.66660000000006,28.72548080769231,28.68905290955219,-17.333399999999937
2016-10-25,29.487499,29.59,29.327499,29.5625,27.336878,192516000,3355182440.774216,1569697600,20.104464971352066,48.0,0.43965268647384903,68.66155110681404,92.08627037946704,28.770384653846158,28.753752694029806,-7.913729620532958
2016-10-26,28.577499,28.924999,28.327499,28.897499,26.721943,264536800,3595368572.9917893,1305160800,19.87855431676125,48.00000000000001,0.38348075341851384,53.000205645969,42.37911913885629,28.78980769230769,28.76440056854612,-57.62088086114371
2016-10-27,28.8475,28.965,28.525,28.620001,26.46534,138248000,3516819201.391789,1166912800,19.576292635089708,48.0,0.3129646605299392,48.072606493934614,21.747328256760863,28.79875,28.753704304209368,-78.25267174323913
2016-10-28,28.467501,28.8025,28.362499,28.43,26.289646,151446800,3411839615.9972105,1015466000,19.574002743563096,48.0,0.23899368563968437,44.98842904029412,7.620880861143709,28.790096115384618,28.729726207601267,-92.3791191388563
2016-10-31,28.4125,28.557501,28.299999,28.385,26.24803,105677600,3375930030.828942,909788400,19.679789166434464,44.0,0.17472589977820263,44.264102069226986,6.589219698279448,28.798076884615384,28.70419093296414,-93.41078030172055
2016-11-01,28.365,28.442499,27.6325,27.872499,25.774109,175303200,3304509904.0100203,734485200,20.779567029909906,-60.0,0.0814991968978056,36.96469136842153,12.260485312899158,28.784711499999997,28.642584123114943,-87.73951468710084
2016-11-02,27.85,28.0875,27.807501,27.897499,25.79723,113326800,3264034688.0971074,847812000,21.80078933170853,-60.0,0.0095238690354158,37.506073513272334,13.537624521072777,28.770288423076924,28.587392632513836,-86.46237547892723
2016-11-03,27.745001,27.865,27.387501,27.4575,25.520716,107730400,3187889779.4577174,740081600,23.281159205681313,-68.0,-0.08207522680019963,32.255360216786556,3.1781626234563225,28.730673076923075,28.503696881957257,-96.82183737654368
2016-11-04,27.1325,27.5625,27.0275,27.209999,25.290672,123348000,3148694626.754914,616733600,25.04895392294797,-72.0,-0.17264923947140431,29.73375863444474,7.12191219512195,28.698557653846155,28.407867409219683,-92.87808780487805
2016-11-07,27.52,27.627501,27.365,27.602501,25.655487,130240000,3254127102.2121515,746973600,26.49717298129259,-72.0,-0.21033357145628884,38.01021284445463,22.43906341463416,28.673173038461535,28.34821063816637,-77.56093658536584
2016-11-08,27.577499,27.93,27.424999,27.764999,25.806524,97016800,3287746526.6948752,843990400,26.97069412810516,-72.0,-0.2244985657868277,41.10321357116246,28.78044878048779,28.659134576923073,28.305009776079974,-71.21955121951221
2016-11-09,27.469999,27.83,27.012501,27.719999,25.7647,236705600,3460750880.074147,607284800,27.93455278590263,-84.0,-0.23662785119352492,40.500556789947275,27.449011619403198,28.638749923076922,28.261675644518494,-72.5509883805968
2016-11-10,27.772499,27.772499,26.4575,26.9475,25.04669,228538000,3402530302.368766,378746800,29.41295299381843,-88.0,-0.30505809074357515,31.863624091855257,15.642458100558722,28.58817296153846,28.164329300480087,-84.35754189944127
2016-11-11,26.780001,27.217501,26.637501,27.1075,25.1954,136575600,3487300893.4873877,515322400,30.785753186883102,-88.0,-0.34243154804639175,34.957497393581676,20.75019952114931,28.53567296153846,28.086045648592673,-79.2498004788507
2016-11-14,26.9275,26.952499,26.02,26.4275,24.563366,204702000,3461507535.748666,310620400,32.61232442917472,-96.0,-0.42205540720904366,28.942526300067982,13.837011884550044,28.455384538461537,27.963190415363588,-86.16298811544995
2016-11-15,26.6425,26.92,26.540001,26.7775,24.888685,129058000,3493771781.028258,439678400,34.308426297016936,-96.0,-0.45170879649933227,35.1295780483717,25.721561969439737,28.36942296153846,27.875361495707025,-74.27843803056027
2016-11-16,26.674999,27.557501,26.65,27.497499,25.557892,235362000,3698010529.9817038,675040400,34.17912148771653,-56.0,-0.4123580126498503,45.61936752123427,53.09969451931724,28.30874980769231,27.84737168121021,-46.90030548068276
2016-11-17,27.452499,27.5875,27.2075,27.487499,25.548595,110528000,3750365316.676441,564512400,33.98642701415378,-56.0,-0.37762611062932194,45.50929650869056,57.83245011529063,28.237692115384615,27.82071444556501,-42.16754988470937
2016-11-18,27.43,27.635,27.415001,27.514999,25.57416,113715600,3740025937.1938057,678228000,33.68619372753399,-56.0,-0.34391734282828423,45.895904847516036,61.71309049043978,28.171153576923075,27.798068857004637,-38.28690950956022
2016-11-21,27.530001,27.997499,27.502501,27.932501,25.96221,117058400,3826342548.8100133,795286400,32.517780188927716,-56.0,-0.2802830507582037,51.51964381395876,92.50307134220071,28.114422884615387,27.80802679352281,-7.496928657799283
2016-11-22,27.987499,28.105,27.85,27.950001,25.978476,103862000,3803941755.570797,899148400,31.18361107369621,-56.0,-0.2258370036861166,51.74605195555729,92.56599520383693,28.059134423076923,27.81854340141001,-7.434004796163071
2016-11-23,27.84,27.877501,27.5825,27.807501,25.846027,109705600,3861583857.4809594,789442800,30.398968987519844,-56.0,-0.19197372459901985,49.71025829884986,85.73146282973612,27.999134461538464,27.817725445750007,-14.268537170263876
2016-11-25,27.782499,27.967501,27.737499,27.9475,25.976152,45903600,3899503892.958913,835346400,29.44675417976227,-56.0,-0.15208691933592178,51.71990362568606,92.44604316546769,27.94788442307692,27.82733837569445,-7.5539568345323165
2016-11-28,27.8575,28.1175,27.8475,27.8925,25.92503,108776000,3826986559.625578,726570400,28.18910280539169,-56.0,-0.12349085345359612,50.860021363967164,89.27294398092961,27.895096,27.83216516268004,-10.727056019070389
2016-11-29,27.695,28.0075,27.5175,27.865,25.899471,114115200,3874728633.094965,612455200,27.62384182784114,-56.0,-0.10187295735259028,50.40874575335744,87.96185935637658,27.845672923076922,27.834597372851892,-12.038140643623422
2016-11-30,27.9,28.049999,27.567499,27.629999,25.681049,144649200,3767553319.1053276,467806000,26.98643748887201,-56.00000000000001,-0.10252143240334277,46.60331491345394,76.75799761620986,27.77711519230769,27.81944193782583,-23.242002383790137
2016-12-01,27.592501,27.735001,27.2575,27.372499,25.441713,148347600,3690660336.5926213,319458400,26.936283226306966,-48.0,-0.12240247203109789,42.79137223082774,64.48147794994048,27.692884384615386,27.786335053542434,-35.51852205005952
2016-12-02,27.2925,27.522499,27.2125,27.475,25.536976,106112000,3764254722.742255,425570400,26.965393939955295,-48.0,-0.12840716721488477,44.72939693244964,69.36829558998815,27.63817288461539,27.763273197724477,-30.631704410011835
2016-12-05,27.5,27.5075,27.0625,27.2775,25.353409,137298000,3759626700.2703447,288272400,27.247062580467777,-44.0,-0.14740335669260674,41.79167151967504,46.751154834329526,27.586538230769232,27.72728999789303,-53.248845165670474
2016-12-06,27.375,27.59,27.297501,27.487499,25.548595,104782000,3790970775.4774394,393054400,27.24453902094528,-40.0,-0.14385454381398688,45.86309599445028,57.06977853492337,27.550288192307693,27.70952770175281,-42.93022146507663
2016-12-07,27.315001,27.797501,27.290001,27.7575,25.799557,119994800,3892049666.138326,513049200,26.596509793484937,-36.0,-0.11789622553228796,50.643237459461524,65.87677725118488,27.526153576923075,27.713081205326674,-34.123222748815124
2016-12-08,27.715,28.1075,27.65,28.030001,26.052835,108273200,3963640615.9665217,621322400,25.12876111386359,36.0,-0.07447699353913251,54.96521802306398,91.7062559241705,27.532211346153847,27.736556745672843,-8.29374407582949
2016-12-09,28.077499,28.674999,28.077499,28.487499,26.47806,137610400,4014884656.133886,758932800,24.176224232830016,72.0,-0.0031147691166992786,61.12067919996854,88.37208581214624,27.554903653846154,27.792182097845224,-11.627914187853762
2016-12-12,28.3225,28.75,28.122499,28.325001,26.327028,105497600,3977477704.5797048,653435200,23.439061123923445,76.0,0.039868498098790894,58.083909379245554,74.8148740740741,27.588269076923076,27.8316501646715,-25.185125925925906
2016-12-13,28.459999,28.98,28.4375,28.797501,26.766197,174935200,4034715212.1749125,828370400,23.195684158628957,80.0,0.11078281289042735,63.72732194051941,90.48245110821382,27.649326846153844,27.90319467099213,-9.517548891786175
2016-12-14,28.76,29.049999,28.745001,28.797501,26.766197,136127200,3945451781.773403,964497600,23.100827350832496,84.0,0.16507997903327265,63.72732194051941,87.29569172110278,27.695288384615385,27.96943958425197,-12.70430827889721
2016-12-15,28.844999,29.182501,28.807501,28.955,26.91259,186098000,3905749882.5840697,1150595600,23.262255452517902,88.0,0.2183032632872539,65.52185033711014,89.26882581659159,27.741057653846156,28.042444059492563,-10.73117418340842
2016-12-16,29.1175,29.125,28.9125,28.9925,26.947441,177404400,3861920560.231127,1328000000,23.412152975511496,88.0,0.2605060841325475,65.95374536766278,91.03769290674867,27.79,28.112818573604223,-8.962307093251319
2016-12-19,28.950001,29.344999,28.9375,29.16,27.103125,111117600,3872146404.0187187,1439117600,23.973939181044994,96.0,0.30396406531751907,67.88865623328154,91.89489239644787,27.875096153846155,28.190387568152058,-8.10510760355212
2016-12-20,29.184999,29.375,29.17,29.237499,27.175158,85700000,3842882153.28701,1524817600,24.552082731267586,100.0,0.340730619632609,68.77293413187635,94.0540108108108,27.95701919230769,28.26795137791857,-5.945989189189203
2016-12-21,29.200001,29.35,29.195,29.264999,27.200716,95132800,3833674525.767009,1619950400,25.088930313617137,96.0,0.3678470867497623,69.09812356187626,95.24319999999999,28.06615376923077,28.34180675733201,-4.75680000000002
2016-12-22,29.0875,29.127501,28.91,29.0725,27.021797,104343600,3885245933.054334,1515606800,24.526054496441756,92.0,0.36954414689283155,64.06855601924835,86.91891891891899,28.154423,28.395932182714823,-13.081081081081013
2016-12-23,28.897499,29.129999,28.897499,29.129999,27.075237,56998000,3942243933.054334,1572604800,23.959123775261133,44.0,0.37124923792351794,64.89061709391265,88.24934688218083,28.217211461538458,28.450307502513727,-11.75065311781917
2016-12-27,29.129999,29.450001,29.122499,29.315001,27.24719,73187600,3955094032.825327,1645792400,24.190541110284297,60.0,0.3831123692105436,67.46944137230938,93.74999999999993,28.2875,28.514358872697894,-6.250000000000072
2016-12-28,29.379999,29.504999,29.049999,29.190001,27.131008,83623600,3922931844.900931,1562168800,24.13193847593013,64.0,0.37806938239313226,64.04640447350758,83.01896658704386,28.35192315384615,28.564406437683235,-16.98103341295614
2016-12-29,29.112499,29.2775,29.1,29.182501,27.124041,60158000,3918696043.86431,1502010800,24.07752174402983,64.0,0.3692115507567806,63.83713120276914,77.40819614711015,28.400000076923074,28.61019122007707,-22.59180385288985
2016-12-30,29.1625,29.299999,28.8575,28.955,26.91259,122345200,3850265799.604321,1379665600,23.105593149096627,64.0,0.3399158872154011,57.6803512157459,60.21707052441207,28.438653884615384,28.635732611182473,-39.78292947558793
2017-01-03,28.950001,29.0825,28.690001,29.0375,26.989265,115127600,3938994646.996035,1494793200,21.633657990458033,64.0,0.31967095552667857,59.21645502826178,56.20614164509761,28.485961538461538,28.66549315850229,-43.79385835490239
2017-01-04,28.9625,29.127501,28.9375,29.004999,26.959059,84472400,3914540905.0830994,1410320800,20.409298929468935,64.0,0.29757389559361513,58.31838244068671,38.65015619670253,28.526634576923076,28.69064173935397,-61.34984380329747
2017-01-05,28.98,29.215,28.952499,29.1525,27.096155,88774400,3961041942.3149576,1499095200,19.55255323612365,64.0,0.2886366902831661,61.19473805935601,56.74848281836269,28.575096115384614,28.72485346236479,-43.25151718163731
2017-01-06,29.195,29.540001,29.1175,29.477501,27.398235,127007600,4050473418.234778,1626102800,19.680010602488455,88.0,0.30427130503671407,66.65488845422081,92.64705882352942,28.637115384615388,28.78060513181925,-7.352941176470576
2017-01-09,29.487499,29.8575,29.485001,29.747499,27.649179,134247600,4105432911.4339542,1760350400,20.524611640439385,92.0,0.33459146981471477,70.38320347585228,90.57806473495907,28.71855769230769,28.85222689983264,-9.421935265040927
2017-01-10,29.692499,29.844999,29.575001,29.7775,27.677069,97848400,4154357473.8381195,1858198800,21.30888403282239,92.0,0.3569268186315,70.77423003373679,93.14774573682705,28.811057730769228,28.920765647993186,-6.8522542631729575
2017-01-11,29.684999,29.9825,29.65,29.9375,27.825775,110354400,4234841509.9283442,1968553200,22.335395362349633,100.0,0.3831220142158003,72.83419435163438,96.51837254806374,28.905769269230767,28.996079303697393,-3.481627451936257
2017-01-12,29.725,29.825001,29.5525,29.8125,27.709599,108344800,4333245661.308339,1860208400,22.857493792564686,92.0,0.3893077427879348,68.7567876906237,86.8471851815745,29.00326926923077,29.05655491083092,-13.152814818425494
2017-01-13,29.7775,29.905001,29.702499,29.76,27.660801,104447600,4288114428.0365715,1755760800,23.532353006223182,92.0,0.3855295216659549,67.05878504767851,82.78528648764915,29.09067315384615,29.108661954473074,-17.21471351235085
2017-01-17,29.584999,30.059999,29.555,30.0,27.883873,137759200,4393139249.391068,1893520000,24.51265390735554,100.0,0.3973211772351668,70.62961408911893,95.62050455548103,29.176923153846154,29.174686994882475,-4.37949544451898
2017-01-18,30.0,30.125,29.9275,29.997499,27.88155,94852000,4365523149.623982,1798668000,25.56623422879229,100.0,0.4018322671855685,70.54379667809815,91.11490670028351,29.25259615384616,29.23563603229859,-8.885093299716491
2017-01-19,29.85,30.022499,29.842501,29.945,27.832754,102389200,4379744029.855987,1696278800,26.115945094675897,96.0,0.3965993574067035,68.65797092523923,87.45643725187269,29.308653884615385,29.288181511387585,-12.54356274812732
2017-01-20,30.112499,30.112499,29.932501,30.0,27.883873,130391600,4347145767.653075,1826670400,26.84963801380493,92.0,0.39236731290865734,69.57558755202476,91.2891925360227,29.373076923076926,29.340908806840357,-8.71080746397732
2017-01-23,30.0,30.202499,29.942499,30.02,27.902458,88200800,4311526892.274612,1914871200,27.749082277994916,52.0,0.3861756277559607,69.92045909337402,87.93393445809517,29.420096115384617,29.391211858185514,-12.066065541904841
2017-01-24,29.887501,30.025,29.875,29.9925,27.876905,92844000,4364138492.274613,1822027200,28.212455057909782,52.0,0.37472999833141074,68.76621500108318,83.39927541444698,29.466057615384617,29.435751720542143,-16.600724585553024
2017-01-25,30.105,30.525,30.07,30.469999,28.320721,129510400,4462338116.404725,1951537600,29.720634201007254,60.0,0.3995832858383146,76.1334884550783,96.50232336895192,29.524326807692304,29.512362630131616,-3.497676631048071
2017-01-26,30.4175,30.610001,30.4,30.485001,28.334661,105350400,4442271970.769229,2056888000,31.267013867547377,64.0,0.4156983198014075,76.3224529711251,91.62479623129232,29.581730692307694,29.584409916788534,-8.375203768707689
2017-01-27,30.535,30.5875,30.4,30.487499,28.336985,82251600,4436787653.41883,2139139600,32.70293784362035,64.0,0.4237860265268907,76.3560220802664,89.11093333333326,29.632788346153845,29.651305404433828,-10.889066666666736
2017-01-30,30.2325,30.407499,30.165001,30.407499,28.26263,121510000,4558297653.41883,2017629600,32.798601220848234,64.0,0.41891131212062405,72.79646755214596,80.85089281239463,29.677788346153843,29.70731974484614,-19.14910718760537
2017-01-31,30.2875,30.3475,30.155001,30.3375,28.197573,196804000,4734654378.368048,1820825600,32.8374669687545,64.0,0.4047342075331457,69.73324356705989,74.23160829162323,29.719038384615388,29.75399976374642,-25.768391708376765
2017-02-01,31.7575,32.622501,31.752501,32.1875,29.917076,447940000,4734653348.620922,2268765600,35.54519256045058,80.0,0.5365927813459948,86.2277257565775,85.83059093466095,29.83884607692308,29.934259040505946,-14.169409065339053
2017-02-02,31.995001,32.3475,31.945,32.1325,29.865953,134841600,4725440568.496699,2133924000,38.05950918131123,80.0,0.6293982989333138,84.74901541448075,84.02605247724452,29.954326884615384,30.097091704172172,-15.973947522755477
2017-02-03,32.077499,32.297501,32.040001,32.27,29.993748,98029200,4802530731.376704,2231953200,40.39423175782469,80.0,0.705905205317304,85.42207954550183,88.50852860357676,30.06798069230769,30.25804787423349,-11.491471396423233
2017-02-06,32.282501,32.625,32.224998,32.572498,30.274912,107383600,4881725203.486345,2339336800,42.75368446080535,92.0,0.7819329045604029,86.80204927501337,98.11313499124358,30.19807673076923,30.42948862429027,-1.886865008756406
2017-02-07,32.634998,33.022499,32.612499,32.8825,30.563044,152735200,4930154182.682442,2492072000,45.147649734023794,96.0,0.8573173537729701,88.05044529943379,95.59751295441056,30.340384384615387,30.611193170639137,-4.402487045589427
2017-02-08,32.837502,33.055,32.805,33.009998,30.681559,92016400,4989043206.420044,2584088400,47.38643472600287,100.0,0.9167800264748571,88.53094919276168,98.5848427672957,30.496345846153847,30.788882417258463,-1.4151572327042974
2017-02-09,32.912498,33.112499,32.779999,33.105,30.903257,113399600,5097327717.094328,2697488000,49.49463933992585,100.0,0.9604984620507011,88.8894537336099,99.7683705848248,30.652788153846153,30.960446682646726,-0.23162941517519572
2017-02-10,33.115002,33.235001,33.012501,33.029999,30.833244,80262000,5029689757.328033,2617226000,51.515835247939826,100.0,0.9778219604414566,86.58830127579198,93.89875181584766,30.807595846153845,31.113746854302523,-6.101248184152342
2017-02-13,33.27,33.455002,33.1875,33.322498,31.106291,92141600,5030548820.626254,2709367600,53.50268352334386,100.0,1.0035844852724836,87.90351508146384,96.08555622714559,30.967980384615387,31.277358050280114,-3.9144437728544115
2017-02-14,33.3675,33.772499,33.3125,33.755001,31.510033,132904800,5153342432.600191,2842272400,55.4912653100633,100.0,1.0468336031854193,89.53733540846109,99.51629551695665,31.132499615384614,31.460887157666775,-0.48370448304334435
2017-02-15,33.880001,34.067501,33.654999,33.877499,31.624386,142492400,5164568361.238599,2984764800,57.45604694589982,92.0,1.07856043228319,89.95131496765552,95.14371884984027,31.291345769230773,31.63989544228405,-4.856281150159737
2017-02-16,33.9175,33.974998,33.709999,33.837502,31.58704,90338400,5161161738.454361,2894426400,59.28048703631946,92.0,1.0879357037155373,88.71699845798587,94.12143130990417,31.447499692307694,31.802681113225972,-5.878568690095829
2017-02-17,33.775002,33.9575,33.775002,33.93,31.673393,88792800,5223194771.224032,2983219200,60.974609977423405,92.0,1.0902616320033829,89.0898528285964,96.48559744408946,31.601057384615384,31.960260290024046,-3.51440255591055
2017-02-21,34.057499,34.1875,33.994999,34.174999,31.902098,98028800,5308491605.89606,3081248000,62.64430387877706,96.0,1.099203386280145,90.02966485934554,99.48661169881383,31.76884580769231,32.124315009281524,-0.5133883011861734
2017-02-22,34.107498,34.279999,34.0275,34.2775,31.997774,83347600,5390189412.016485,3164595600,64.2319545490052,100.0,1.1018592178499205,90.4021697094124,99.89297639956192,31.94259580769231,32.28381019377919,-0.1070236004380794
2017-02-23,34.345001,34.369999,34.075001,34.1325,31.862417,83152800,5339451766.337531,3081442800,65.74263273761456,96.0,1.0798162457994565,85.5337896773517,89.80690112180356,32.10153811538461,32.42075017942518,-10.193098878196434
2017-02-24,33.977501,34.165001,33.82,34.165001,31.892771,87106400,5426558166.337531,3168549200,65.9103096884155,96.0,1.0528331851240296,85.71942673027121,90.44298813846692,32.26182665384615,32.5499539439122,-9.557011861533084
2017-02-27,34.285,34.360001,34.07,34.232498,31.955769,81029600,5436336170.040967,3249578800,66.22860067156863,84.0,1.0250788876133754,86.11784496826711,92.17633001422473,32.426730423076926,32.67458683695574,-7.823669985775266
2017-02-28,34.27,34.360001,34.174999,34.247501,31.969778,93931600,5416027869.93178,3343510400,66.52415658449654,84.0,0.9928490774541672,86.20994038860401,92.29572327044025,32.590095846153844,32.79109899718124,-7.704276729559745
2017-03-01,34.4725,35.037498,34.400002,34.947498,32.623219,145658400,5520558934.230851,3489168800,67.27117794828432,100.0,1.0121234988114338,89.65748596366026,96.01328727055932,32.779615,32.95083225664929,-3.986712729440686
2017-03-02,35.0,35.07,34.689999,34.740002,32.42952,104844000,5443307043.367404,3384324800,67.98358856697541,100.0,0.9991379827943447,83.03101282653824,83.96120727154651,32.96221123076923,33.083363348749344,-16.038792728453494
2017-03-03,34.695,34.9575,34.647499,34.945,32.620895,84432400,5520930400.815927,3468757200,68.44502836270954,84.0,0.99393107443003,84.26810352907508,93.35989375830013,33.13432665384616,33.221262359953094,-6.640106241699867
2017-03-06,34.842499,34.942501,34.650002,34.834999,32.518192,87000000,5543980274.49071,3381757200,68.87350817303408,84.0,0.9697497294217428,80.86151870040098,86.62867709815096,33.30163426923077,33.34079840736398,-13.37132290184904
2017-03-07,34.764999,34.994999,34.697498,34.880001,32.560204,69785200,5559815010.9319315,3451542400,69.31179672731554,84.0,0.9433428553620118,81.19641966855164,86.57251832330863,33.47057665384615,33.4548134142259,-13.427481676691377
2017-03-08,34.737499,34.950001,34.705002,34.75,32.438862,74828800,5512473232.041405,3376713600,69.71877895629117,84.0,0.9015329129464149,77.00439339436426,76.47060553631938,33.63759592307693,33.55075316132028,-23.529394463680617
2017-03-09,34.685001,34.697498,34.262501,34.669998,32.364178,88623600,5589891472.004437,3288090000,67.87257967146999,80.0,0.8521200302795364,74.4567988426513,69.11176696797982,33.80423046153846,33.63366018640767,-30.888233032020185
2017-03-10,34.8125,34.84,34.66,34.785,32.471519,78451200,5620400272.004434,3366541200,66.39125519634067,76.0,0.8128694124604223,75.70127757668803,77.1999999999997,33.9041343076923,33.71894461704414,-22.800000000000296
2017-03-13,34.712502,34.857498,34.705002,34.799999,32.485531,69686800,5637535905.899093,3436228000,65.04453918276222,72.0,0.7740505362493124,75.86642636333382,78.39991999999995,34.006730423076924,33.799022719485315,-21.600080000000048
2017-03-14,34.825001,34.912498,34.709999,34.747501,32.43652,61236400,5598980975.662398,3374991600,63.88832556760102,68.0,0.7306279234201085,73.97137589273777,74.20007999999996,34.102018923076926,33.86928036989381,-25.799920000000043
2017-03-15,34.852501,35.1875,34.7575,35.115002,32.779575,102767200,5667095075.822397,3477758800,63.2506579390048,100.0,0.717597432759959,78.09608518737315,94.69850091407656,34.19980753846154,33.96155604619797,-5.301499085923442
2017-03-16,35.18,35.255001,35.064999,35.172501,32.833263,76928000,5677217884.298095,3554686800,62.7569217925246,96.0,0.7037974251742654,78.66573284101266,93.03798055866594,34.287884500000004,34.051255672405524,-6.96201944133407
2017-03-17,35.25,35.25,34.9725,34.997501,32.669888,175540000,5533307978.280081,3379146800,61.81623722946001,96.0,0.6710048559812023,72.48689879046455,76.15745156027486,34.36432692307692,34.121347918894,-23.84254843972513
2017-03-20,35.099998,35.375,35.057499,35.365002,33.012951,86168000,5614049175.441663,3465314800,61.15565800259083,100.0,0.666982212243262,76.63696769697941,99.10130256296831,34.451250076923074,34.21347044342037,-0.8986974370316794
2017-03-21,35.5275,35.700001,34.932499,34.959999,32.634892,158119600,5467260592.168656,3307195200,61.02350037112796,100.0,0.6239216997734403,65.00059796013724,48.52160000000021,34.52548084615385,34.26876885501886,-51.47839999999979
2017-03-22,34.962502,35.400002,34.939999,35.355,33.00362,103440800,5550462207.286817,3410636000,60.900782570483855,96.0,0.6145846635104917,69.81454744987957,75.99993043478237,34.603654,34.34923042131376,-24.000069565217633
2017-03-23,35.314999,35.395,35.1525,35.23,32.886932,81385200,5521096413.47238,3329250800,60.78683032702862,92.0,0.590293997908347,66.68854957933162,67.30427826086932,34.66038473076923,34.41447261232756,-32.695721739130676
2017-03-24,35.375,35.435001,35.087502,35.16,32.821583,89582400,5468892796.347724,3239668400,60.29112290652914,88.0,0.5589518069333508,64.93509334623404,62.434713043478,34.70971169230769,34.46969686326626,-37.565286956522
2017-03-27,34.8475,35.305,34.654999,35.220001,32.877609,94300400,5538530342.907192,3333968800,57.66450462251142,84.0,0.5328125427001424,65.76598916578077,66.60869565217413,34.76288473076923,34.52527494746876,-33.39130434782587
2017-03-28,35.227501,36.009998,35.154999,35.950001,33.559048,133499200,5653293728.005888,3467468000,56.629966394651795,88.0,0.5644947426006155,73.87658687018069,96.56668938487432,34.840577076923076,34.630810210619224,-3.433310615125671
2017-03-29,35.919998,36.122501,35.797501,36.029999,33.633724,116760000,5703588906.344348,3584228000,55.84104846200321,92.0,0.5892655973078149,74.58712888516442,93.6966355071405,34.911923230769226,34.73445382464743,-6.303364492859498
2017-03-30,36.047501,36.125,35.875,35.982498,33.58939,84829200,5691711461.0771475,3499398800,55.11241191528783,96.0,0.5981684310834581,73.31203135566005,90.30599298912041,34.97750007692308,34.82690154134021,-9.694007010879586
2017-03-31,35.93,36.067501,35.752499,35.915001,33.526371,78646800,5694208668.376147,3420752000,53.90866281346108,96.0,0.5929424754252466,71.443046085469,85.7143634596165,35.04605780769231,34.90750150124094,-14.285636540383502
2017-04-03,35.927502,36.029999,35.762501,35.924999,33.535706,79942800,5711392165.502855,3500694800,52.79089579033623,92.0,0.5828884477679566,71.55870877320658,86.3944990513612,35.11375003846154,34.9828716863342,-13.6055009486388
2017-04-04,35.8125,36.2225,35.7925,36.192501,33.785427,79565600,5779855958.831228,3580260400,52.12581283934747,100.0,0.5897079480618928,74.53100317226807,98.08618941869915,35.18913476923076,35.07247385771685,-1.9138105813008448
2017-04-05,36.055,36.365002,35.952499,36.005001,33.61039,110871600,5697207090.5117235,3469388800,51.763158878439995,76.0,0.5733732779439009,69.08142690091331,78.94734687599981,35.25673092307692,35.14154994233042,-21.05265312400018
2017-04-06,36.072498,36.130001,35.862499,35.915001,33.526371,84596000,5645818013.764632,3384792800,50.99388524757917,76.0,0.5468618038862871,66.56548398466822,73.68419821485692,35.29394257692308,35.19884261326891,-26.31580178514308
2017-04-07,35.932499,36.044998,35.817501,35.834999,33.451687,66688800,5589387991.879511,3318104000,50.0611064985525,76.0,0.5134767367028417,64.32290298412785,69.005726890538,35.33605784615384,35.24596530858232,-30.994273109461997
2017-04-10,35.900002,35.970001,35.724998,35.7925,33.412022,75733600,5555385876.53235,3242370400,48.743502926855186,76.0,0.478078524673613,63.10661482416565,66.52040961331647,35.368654,35.286449359798446,-33.479590386683526
2017-04-11,35.735001,35.837502,35.014999,35.407501,33.052631,121517600,5549845728.371918,3120852800,45.58614809902317,76.0,0.4141845235148338,53.278152584204186,44.005887708969325,35.39067330769231,35.295416147961525,-55.994112291030675
