Date,Open,High,Low,Close,Adj_Close,Volume,Accumulation_Distribution_Line,On_Balance_Volume,Average_Directional_Index,Aroon_Oscillator,MACD,RSI,Stochastic_Oscillator,Simple_Moving_Average,Exponential_Moving_Average,Williams_%R
2015-06-23,26.982,27.074949,26.762501,27.024,27.024,23950000,618309258.1607581,107396297,12.170659031204703,-44.0,-0.007133816211329247,55.71217291075075,84.27401420741514,26.75559576923077,26.75420614295161,-15.725985792584867
2015-06-24,27.0,27.0,26.783001,26.892,26.892,25732000,618427720.7711849,81664297,11.665453975785407,-44.00000000000001,0.004955796531593393,52.733062913274594,71.53886006863463,26.766249615384616,26.764413095325565,-28.46113993136537
2015-06-25,26.943501,27.045,26.761499,26.761499,26.761499,26714000,591713720.7711849,54950297,11.333739735904075,-44.0,0.00396090285119044,49.89255020659283,58.94832711208189,26.76215342307692,26.76419723641256,-41.05167288791811
2015-06-26,26.863001,26.888,26.567499,26.584499,26.584499,42182000,554006552.3629739,12768297,10.680175791735538,-44.0,-0.010983368868227927,46.25338811412937,41.87164315326281,26.7475765,26.750886255937555,-58.12835684673719
2015-06-29,26.2505,26.4305,26.027,26.076,26.076,38756000,524663409.859876,-25987703,11.506542304251955,-100.0,-0.06313070005731092,37.73733367404516,4.224137931034438,26.707211115384613,26.700894681423662,-95.77586206896557
2015-06-30,26.301001,26.3125,26.025,26.025499,26.025499,44344000,480473341.3798764,-70331703,12.278418707163464,-24.0,-0.10729600284012264,37.008561732105136,0.042943201377053215,26.669518730769234,26.650865371688575,-99.95705679862294
2015-07-01,26.2365,26.2845,25.911501,26.091999,26.091999,39220000,479211253.11690515,-31111703,13.258986441548018,-28.0,-0.13537085826438044,38.68765458239066,14.151167503855358,26.649364884615387,26.609467862674606,-85.84883249614464
2015-07-02,26.054001,26.2325,26.054001,26.17,26.17,24718000,486619632.3347161,-6393703,14.169513623476533,-28.0,-0.14960183777609615,40.68485653300193,20.26649962093271,26.617845653846153,26.57691468766167,-79.7335003790673
2015-07-06,25.975,26.262501,25.950001,26.143,26.143,25610000,492642940.43071616,-32003703,15.269197439620262,-28.0,-0.16120044750434914,40.196751500056685,18.1496810267981,26.585307192307692,26.54477285894599,-81.85031897320191
2015-07-07,26.1565,26.309,25.759001,26.250999,26.250999,31944000,517849532.0208826,-59703,16.727332324576206,-40.0,-0.15983533036831687,43.135499708508405,34.45366558379935,26.571672576923074,26.523011832357398,-65.54633441620065
2015-07-08,26.0525,26.1367,25.8055,25.841499,25.841499,25934000,497553201.50155896,-25993703,18.08131471774959,-39.99999999999999,-0.18961097557093254,35.92655033664195,5.777174913987862,26.538672576923076,26.472529400330924,-94.22282508601212
2015-07-09,26.156,26.188499,26.0175,26.034,26.034,36846000,467817874.6633905,10852297,19.08085064707759,-40.0,-0.19542245855792828,40.924674412178376,19.257646538967997,26.503095653846152,26.44004574104715,-80.74235346103201
2015-07-10,26.314501,26.628,26.2775,26.5065,26.5065,39134000,479820456.6890679,49986297,18.164744198364644,-40.0,-0.16005627048724946,51.023486637481206,52.345905004135005,26.483518769230766,26.44496827874736,-47.654094995864995
2015-07-13,26.643999,27.355499,26.620001,27.327499,27.327499,44130000,520590447.5524015,94116297,18.38182740801377,16.0,-0.06503091777675252,62.89326096014977,98.24616128551375,26.50246107692308,26.510340924766076,-1.7538387144862535
2015-07-14,27.337999,28.29245,27.335501,28.055,28.055,64882000,553273801.8565494,158998297,20.06847113297053,20.0,0.06819450577451036,69.86317919117798,90.62740161732091,26.555864923076925,26.624760115524147,-9.37259838267908
2015-07-15,28.0065,28.32515,27.8395,28.011,28.011,35692000,542789988.8224711,123306297,21.675325620833632,24.0,0.16828628199530726,69.0187835957364,87.75792052604889,26.6200765,26.72744455141125,-12.242079473951106
2015-07-16,28.256001,29.034,28.25,28.9925,28.9925,95366000,628059843.4143081,218672297,23.932484262763275,28.0,0.3230842686982669,75.99004379925714,98.73282404055698,26.722307307692308,26.895226436491896,-1.2671759594430176
2015-07-17,32.450001,33.7234,32.25,33.6465,33.6465,223298000,828049011.8682257,441970297,27.932643666571064,32.0,0.8119421298621425,88.82756842592853,99.03445319602903,26.984307346153848,27.395320774529534,-0.9655468039709574
2015-07-20,32.962002,33.444,32.650501,33.151001,33.151001,117218000,858701668.2899729,324752297,31.6470773986783,32.0,1.1461705381260074,83.69660576031961,92.8130295832743,27.231249730769232,27.821667457897718,-7.1869704167257
2015-07-21,32.760502,33.650002,32.715,33.115002,33.115002,67544000,848949491.3833987,257208297,35.136679870411584,32.0,1.3920969145364346,83.32004685381504,92.36103063143871,27.48119207692308,28.213766312868255,-7.638969368561286
2015-07-22,33.044498,33.931999,32.950001,33.105,33.105,78586000,795171589.5954108,178622297,38.432704272506875,43.99999999999999,1.5681120423276624,83.20803307953075,89.88132628932492,27.740615115384614,28.57607991932246,-10.118673710675093
2015-07-23,33.063499,33.181499,32.049999,32.214001,32.214001,60582000,752151355.6829057,118040297,39.929023298807024,44.0,1.6170685664680526,73.70244732295723,78.97958619346298,27.963942115384615,28.845555554928204,-21.02041380653703
2015-07-24,32.349998,32.408501,31.125999,31.177999,31.177999,72514000,685517624.0957425,45526297,39.97704650370348,44.0,1.554352651575563,64.47887531879374,66.30367461242497,28.14528826923077,29.01832914345204,-33.69632538757502
2015-07-27,31.049999,31.715,31.025,31.363001,31.363001,53508000,684432109.6261774,99034297,39.884246884735894,44.0,1.502260824789989,65.31366328906007,68.38739535930543,28.319384461538466,29.192008540233367,-31.612604640694563
2015-07-28,31.6415,31.6415,31.165501,31.4,31.4,34546000,683924006.5713389,133580297,39.79807580998028,44.0,1.4472798456868752,65.48834742893557,68.00809501650073,28.494980653846156,29.355563463179042,-31.99190498349926
2015-07-29,31.440001,31.667999,31.1325,31.5965,31.5965,31502000,707013809.7306352,165082297,39.666972307505475,44.0,1.4033855760683416,66.45458833153799,69.48854523333272,28.675249884615386,29.52155876220282,-30.51145476666728
2015-07-30,31.5,31.761,31.102501,31.629499,31.629499,29484000,724722012.0938885,194566297,39.61352396604691,44.0,1.3556348796313884,66.6235865927074,68.51065878300297,28.852384461538463,29.67770248352113,-31.48934121699703
2015-07-31,31.569,31.6455,31.275,31.2805,31.2805,34122000,691613080.9197997,160444297,39.563893363263965,44.0,1.2749341587234504,63.00820372550472,59.80444472203283,29.02117292307692,29.79642822548253,-40.19555527796717
2015-08-03,31.267,31.6528,31.267,31.560499,31.560499,26090000,705219239.0846521,186534297,39.502575242878585,44.0,1.219514036545167,64.66492440362327,61.07508593764236,29.205749846153847,29.927100134706045,-38.924914062357644
2015-08-04,31.421,31.740499,31.358,31.4625,31.4625,29818000,691693992.7911974,156716297,39.52357032151115,44.0,1.154378532997562,63.59144816764694,56.538200728300026,29.393365269230767,30.040833458061154,-43.46179927169998
2015-08-05,31.716499,32.393002,31.658001,32.188999,32.188999,46686000,712464153.0630883,203402297,40.07983924893288,44.0,1.148145468588499,67.85208512614946,40.041259044120906,29.628480615384618,30.199956831538106,-59.958740955879094
2015-08-06,32.25,32.268951,31.612499,32.133999,32.133999,31452000,730984483.1039749,171950297,40.49865410243252,44.00000000000001,1.1257902703353793,67.21084186722666,38.14927352916202,29.86342292307692,30.343219214387133,-61.85072647083798
2015-08-07,32.011501,32.133999,31.4855,31.764999,31.764999,28078000,727109366.7537569,143872297,40.604459190152845,44.0,1.066010097683101,62.91487139556518,25.455770710619483,30.08161523076923,30.448536235543642,-74.54422928938052
2015-08-10,31.974001,32.172001,31.56245,31.686501,31.686501,36184000,705653129.9236968,107688297,40.73865954272963,44.0,1.0007635681386304,62.00688616567698,22.75546018419688,30.293788346153846,30.540237329207077,-77.24453981580312
2015-08-11,33.459999,33.744999,32.713501,33.039001,33.039001,100584000,668549799.7844232,208272297,42.00896700084013,44.0,1.0461315171492203,70.03193287582727,74.04418163389029,30.559019153846155,30.725330934450994,-25.955818366109717
2015-08-12,33.153999,33.25,32.614498,32.978001,32.978001,58734000,677006729.7956585,149538297,42.97848050378913,40.0,1.0648883829877178,69.32074694207681,71.80153375056386,30.817749999999997,30.892195383750924,-28.19846624943614
2015-08-13,32.966099,33.224998,32.58305,32.822498,32.822498,36214000,667808531.2998306,113324297,43.80866398747629,36.0,1.0550436552772808,67.4405566250623,66.08450958989336,31.08624996153846,31.035180762732338,-33.915490410106635
2015-08-14,32.7505,32.992748,32.632999,32.855999,32.855999,21442000,672949320.9670706,134766297,44.57954865090007,32.0,1.0379797044468582,67.64416464345766,66.35759043147797,31.348634538461535,31.17005618771513,-33.64240956852202
2015-08-17,32.84,33.069,32.562,33.043499,33.043499,21034000,691867391.838865,155800297,45.351872661476044,28.000000000000004,1.0277389486173618,68.81941488899935,73.45314925498512,31.60005757692308,31.30882972936586,-26.54685074501487
2015-08-18,33.095001,33.200001,32.673,32.806499,32.806499,29122000,677499663.1893939,126678297,46.16853972191125,24.0,0.989097456743913,65.57705370537364,64.48436290207229,31.810788346153842,31.41976819385728,-35.51563709792771
2015-08-19,32.830002,33.349998,32.709499,33.044998,33.044998,42682000,679532075.9144722,169360297,47.04133641230192,20.0,0.9665765789884269,67.2492767740121,71.75136067447968,32.002711346153845,31.54015558690489,-28.248639325520315
2015-08-20,32.772999,33.149502,32.145,32.341499,32.341499,57106000,644768036.1972786,112254297,46.373660562791834,16.0,0.8817973205875376,58.25904052745247,43.36155906439023,32.169269,31.599514358245273,-56.63844093560977
2015-08-21,31.989,32.002499,30.616501,30.624001,30.624001,85304000,560387240.9926679,26950297,43.08217558712486,-88.0,0.6683174649106292,43.107578212379465,0.2397316539758147,32.23201903846154,31.527254109486364,-99.76026834602419
2015-08-24,28.65,29.966499,28.252501,29.480499,29.480499,115406000,610347054.9411088,-88455703,42.26802002965997,-92.0,0.4022254815180588,36.33253204176529,22.35773231050788,32.07178823076923,31.37564261989478,-77.64226768949212
2015-08-25,30.745501,30.872499,29.0555,29.103001,29.103001,70760000,543286749.613478,-159215703,40.43034712024205,-92.0,0.15905128961199466,34.409865288069184,15.48475757296589,31.916095923076924,31.20729879619887,-84.51524242703411
2015-08-26,30.5175,31.585501,29.952499,31.431,31.431,84718000,611974131.5027837,-74497703,37.984676744483124,-92.0,0.15242697071565203,51.46677411105092,57.86982535086952,31.85132661538461,31.223869255739697,-42.130174649130474
2015-08-27,31.969999,32.179501,31.1,31.880501,31.880501,69826000,643119344.7318586,-4671703,35.389024223329336,-36.0,0.18135754741264165,53.95656067038528,66.05373365634361,31.804230500000003,31.272508644203423,-33.94626634365639
2015-08-28,31.641001,31.844,31.228001,31.518999,31.518999,39574000,640934869.2343335,-44245703,32.97877545368653,-36.0,0.17311943459788992,51.661193731636175,59.471992525076956,31.777499653846153,31.290767189077243,-40.528007474923044
2015-08-31,31.377001,31.790001,30.884001,30.9125,30.9125,43534000,600139667.1725234,-87779703,30.848478029231337,-36.0,0.11631051504675582,47.97382729222753,52.182453466868196,31.767288153846152,31.262747397293744,-47.817546533131804
2015-09-01,30.118,30.643,29.705,29.8895,29.8895,74042000,555225063.7610099,-161821703,29.89712507399768,-36.0,-0.011130211268774559,42.467760797366935,32.11378054759037,31.710615038461533,31.16102536786458,-67.88621945240963
2015-09-02,30.279499,30.716999,29.9855,30.716999,30.716999,51512000,606737063.7610099,-110309703,28.930337334522257,-36.0,-0.04483877791177804,47.69701864614819,48.34721825240902,31.684345769230767,31.128134525800537,-51.65278174759098
2015-09-03,30.85,30.9855,30.14105,30.3125,30.3125,35192000,585835237.0098702,-145501703,27.722051362964827,-36.0,-0.10300536684391304,45.51902605234941,40.41197081626534,31.634961153846152,31.067717153519016,-59.58802918373466
2015-09-04,30.0,30.1735,29.762501,30.035,30.035,41780000,599456871.6610492,-187281703,26.937463645651782,-36.0,-0.16954038248197634,44.033505567611336,34.96812259036153,31.57363426923077,30.99121958659168,-65.03187740963847
2015-09-08,30.6245,30.8155,30.205999,30.733,30.733,45590000,632705054.3383542,-141691703,25.464340269179036,-36.0,-0.1640559601758227,48.57921339525886,48.6611174072295,31.552576576923077,30.97209220980711,-51.338882592770496
2015-09-09,31.061001,31.326,30.48,30.636,30.636,34042000,611217550.7922548,-175733703,23.733904574478746,-36.00000000000001,-0.1656273562587387,47.99579834495909,48.67262636866933,31.517018923076918,30.947196490562135,-51.32737363133067
2015-09-10,30.655001,31.208,30.571501,31.067499,31.067499,38106000,632500488.6790389,-137627703,22.1270714293999,-36.0,-0.13054944314696826,50.825002204358675,71.6831678125796,31.50182657692308,30.956107787557535,-28.31683218742041
2015-09-11,30.987499,31.289,30.871,31.2885,31.2885,27470000,659904770.9756893,-110157703,20.726034953242465,-36.0,-0.08394929534547302,52.25761570977573,77.3108989050165,31.467191999999997,30.980729432923646,-22.689101094983503
2015-09-14,31.285,31.292999,30.9715,31.162001,31.162001,34046000,666206000.9577425,-144203703,19.429846304456643,-36.0,-0.05657360922925392,51.33571980736652,67.42958789065686,31.42980746153846,30.994156956410784,-32.57041210934314
2015-09-15,31.334999,31.934999,31.188999,31.757,31.757,41688000,688000107.3598874,-102515703,18.963617291417048,-36.0,0.012983599086634712,55.3276667217345,82.92581009262071,31.42949980769231,31.050663848528504,-17.0741899073793
2015-09-16,31.7735,31.897499,31.615999,31.799,31.799,25730000,695723860.3261396,-76785703,18.530690350737423,-36.0,0.07068245347558744,55.60450813856676,84.62312199510116,31.433826692307694,31.106096156044913,-15.37687800489884
2015-09-17,31.8895,32.544998,31.750999,32.145,32.145,45494000,695380248.4097521,-31291703,18.814758779074925,-12.0,0.1426837501794651,57.91816317378074,85.9155534616575,31.399442038461537,31.18305199633788,-14.084446538342503
2015-09-18,31.8395,32.0,31.351,31.4625,31.4625,102668000,627989542.7086734,-133959703,18.480422001255953,-12.000000000000004,0.14302455243829115,52.145361262622515,61.883846397074905,31.34115353846154,31.203751848461,-38.116153602925095
2015-09-21,31.719999,31.824499,31.297001,31.771999,31.771999,35770000,656639420.9262213,-98189703,18.089751795162538,-12.0,0.16635103224291825,54.3666036193912,72.78170618430019,31.30074973076923,31.24584423005648,-27.21829381569981
2015-09-22,31.35,31.377501,30.7715,31.134501,31.134501,51258000,666789587.7708306,-149447703,16.972399536702373,-12.0,0.1318764847138567,49.29146519581539,49.30822926314028,31.23453826923077,31.23759658338563,-50.69177073685972
2015-09-23,31.102501,31.446501,31.0,31.118,31.118,29418000,652920596.6196347,-178865703,16.025763014765577,-12.0,0.10204732656757187,49.16353445700023,48.7152007711059,31.16048061538461,31.228737577208918,-51.284799228894094
2015-09-24,30.832001,31.365999,30.620001,31.290001,31.290001,44802000,688594254.7313188,-134063703,15.14744452465458,-12.0,0.09123484851487262,50.60270331732786,54.89673483924692,31.10215376923077,31.233275608526775,-45.10326516075308
2015-09-25,31.488501,31.488501,30.549999,30.598499,30.598499,43480000,649608182.2882128,-177543703,14.151623992976496,-8.0,0.026561267721277204,45.07755535607759,16.780682676649356,31.00805765384615,31.186255119006272,-83.21931732335065
2015-09-28,30.517,30.730249,29.469,29.744499,29.744499,62554000,614381957.2890254,-240097703,14.551961275747521,68.0,-0.09253696529616917,39.36156295602522,8.956410244740084,30.908173038461538,31.07945836945025,-91.04358975525992
2015-09-29,29.864,30.25,29.511,29.748501,29.748501,46190000,597881189.1970093,-193907703,14.923703038320614,68.0,-0.18447374654578041,39.40034273702796,9.086514360542495,30.874499961538465,30.980868934676156,-90.9134856394575
2015-09-30,30.164,30.438,30.036501,30.421,30.421,48268000,642061726.9617361,-145639703,14.956750922560227,64.0,-0.2007550794730193,45.68622943560693,30.949304908520702,30.91067307692308,30.939397161737183,-69.0506950914793
2015-10-01,30.418501,30.6045,29.9925,30.564501,30.564501,37352000,674531234.6480104,-108287703,14.710240367355388,-28.0,-0.199775929151361,46.950743460823105,35.6144899964174,30.966884615384615,30.911627075682578,-64.3855100035826
2015-10-02,30.360001,31.367001,30.1565,31.345501,31.345501,53696000,726319819.4538057,-54591703,13.970841816274186,-27.999999999999993,-0.13443014551870647,53.32047224224576,61.00462354006727,30.963596192307698,30.943765884891274,-38.99537645993273
2015-10-05,31.6,32.150501,31.35,32.073502,32.073502,36072000,755452395.4480891,-18519703,14.213495085714255,-28.0,-0.02362718517382234,58.34168851100716,84.67177156812188,30.971019307692305,31.027450041565995,-15.328228431878115
2015-10-06,31.941999,32.462502,31.8265,32.271999,32.271999,43326000,772823341.916811,24806297,14.764134653283717,-28.0,0.07928802518383549,59.61720336430832,91.12486419041889,30.999980846153846,31.119638853301847,-8.875135809581112
2015-10-07,32.462002,32.530449,31.6075,32.118,32.118,41854000,777269770.2178333,-17047703,14.927113948098938,-28.0,0.1467312124989988,58.13012534785172,86.52765406185124,31.04634623076923,31.193591530835043,-13.472345938148756
2015-10-08,32.068001,32.2225,31.278,31.958,31.958,43642000,796468553.7011579,-60689703,14.569605813165907,-28.0,0.18513563318752446,56.55180416944361,81.30137069080688,31.125903923076923,31.25021438040282,-18.698629309193116
2015-10-09,32.0,32.2995,31.7659,32.1805,32.1805,32974000,814735259.8480846,-27715703,14.334700034040305,-28.0,0.23086404673907523,58.2494648391294,88.5691710036654,31.182192423076927,31.31912442629891,-11.430828996334599
2015-10-12,32.1045,32.424999,31.9505,32.3335,32.3335,25504000,830403241.2431983,-2211703,14.280047577375939,-28.0,0.2762653502710428,59.423549180630275,93.5668044772264,31.259923192307692,31.394263357684174,-6.433195522773587
2015-10-13,32.157501,32.890598,32.157501,32.615002,32.615002,36154000,839374214.2113045,33942297,14.806137159191636,43.99999999999999,0.33114384904655836,61.56514370722654,91.94540095008237,31.359154038461536,31.48468844230016,-8.054599049917627
2015-10-14,32.6605,32.969501,32.442501,32.557999,32.557999,28310000,823473126.4693693,5632297,15.388486175512671,48.0,0.36581885692998384,60.864610144868706,88.24448271833093,31.429346307692306,31.564192928055704,-11.755517281669073
2015-10-15,32.733002,33.156502,32.723,33.087002,33.087002,37714000,849094342.5837117,43346297,16.155062276440727,52.0,0.43101667955169987,64.86067534533072,98.11525525952243,31.523615615384617,31.676993600051578,-1.8847447404775635
2015-10-16,33.205502,33.248501,32.860001,33.110001,33.110001,32222000,858342098.0534672,75568297,16.97917615549553,56.0,0.4790204017817956,65.02786927136106,96.29431537275842,31.602173384615387,31.783142296344053,-3.705684627241587
2015-10-19,33.058998,33.341,32.979,33.305,33.305,29546000,882011545.5672791,105114297,17.860745711832823,60.0,0.5267267094916264,66.48395827534293,98.92489174257126,31.679731076923076,31.895872496614864,-1.0751082574287396
2015-10-20,33.202,33.236,32.209751,32.514,32.514,49964000,861672903.6158624,55150297,17.12888241934131,60.0,0.495001147617657,56.25252187586841,75.30237419740189,31.73173103846154,31.941659719087838,-24.697625802598115
2015-10-21,32.7075,32.793499,32.086498,32.130501,32.130501,35822000,830309950.960916,19328297,16.232933982844763,60.0,0.4339113866324382,52.06873812246449,61.987784581567006,31.74609646153846,31.95564796211837,-38.012215418432994
2015-10-22,32.334999,32.889999,32.2005,32.5895,32.5895,81420000,840760657.0823172,100748297,15.558979097692701,60.0,0.4177194840185763,56.261703559838296,63.572467280659275,31.776500307692306,32.002599964924414,-36.427532719340725
2015-10-23,36.375,36.5,35.075001,35.099998,35.099998,133078000,712351503.5390514,233826297,18.148156808383884,76.0,0.6005408311556479,71.13499031319171,73.19031022596707,31.890154076923075,32.2320368564115,-26.809689774032943
2015-10-26,35.077499,35.9575,35.063,35.639,35.639,54332000,727992073.6899737,288158297,20.533678225735308,76.0,0.7799304697256559,73.23906679341198,83.5120643431636,32.05078869230769,32.484404496677314,-16.487935656836402
2015-10-27,35.368999,35.681,35.227501,35.4245,35.4245,44916000,722098903.2177135,243242297,22.748805256133057,76.0,0.894478699719528,71.02038787262389,79.4044427422444,32.1912695,32.70218934877529,-20.59555725775561
2015-10-28,35.366501,35.648998,35.153999,35.647499,35.647499,43578000,765412969.6663333,286820297,24.67460990403297,76.0,0.9918200685213421,71.97103431991437,81.99233222787866,32.36484634615385,32.9203604340512,-18.00766777212134
2015-10-29,35.525002,35.912998,35.5005,35.846001,35.846001,29120000,785073759.4883444,315940297,26.62360454904913,76.0,1.0726167982832067,72.82557640621657,85.6248159138367,32.54669253846154,33.1370745500474,-14.375184086163296
2015-10-30,35.786499,35.900002,35.502499,35.540501,35.540501,38176000,754197147.6791252,277764297,28.43338529084985,76.0,1.0993251558085007,69.32263818470832,78.25991695483539,32.71017330769231,33.315106138932784,-21.740083045164607
2015-11-02,35.553001,36.081001,35.2925,36.0555,36.0555,37726000,789482946.0154623,315490297,29.68355993555058,76.0,1.1488051264530128,71.78633836603154,89.92863263684943,32.92005796153846,33.518098276789615,-10.071367363150573
2015-11-03,35.943001,36.232498,35.736,36.108002,36.108002,31308000,805090094.177187,346798297,30.95983026655631,72.0,1.1786678826394166,72.0329258481617,91.11820953066292,33.16480807692308,33.70994299702742,-8.881790469337068
2015-11-04,36.099998,36.654999,36.095001,36.405499,36.405499,34134000,808808153.4059699,380932297,32.453463982435,96.0,1.212364470732588,73.44899345637128,94.53869004297039,33.42084646153846,33.909613812062425,-5.461309957029619
2015-11-05,36.473499,36.973999,36.473499,36.5625,36.5625,37232000,784817652.8345417,418164297,34.056166490467696,100.0,1.237473108461053,74.19167276227022,91.5805848428471,33.657058,34.1061239000578,-8.419415157152892
2015-11-06,36.575001,36.7705,36.350498,36.688,36.688,30232000,803172852.2478783,448396297,35.26338669254895,96.0,1.2530542564424891,74.79851043582185,94.1483592535327,33.89257719230769,34.297373981535,-5.8516407464673
2015-11-09,36.509998,36.7355,35.9715,36.244499,36.244499,41396000,791360796.2374068,407000297,35.54624920689742,80.0,1.215602890827462,68.65495052919044,85.07417185183182,34.08100019230769,34.44160546438426,-14.925828148168186
2015-11-10,36.220001,36.529499,35.924999,36.416,36.416,32160000,811444277.3292178,439160297,35.70780962151168,80.0,1.1860886198660907,69.69163453991636,88.31048252026443,34.248019346153846,34.58785691146691,-11.689517479735562
2015-11-11,36.623001,37.049999,36.511501,36.77,36.77,27328000,810353183.2118767,466488297,36.34278489226583,96.0,1.177687540111556,71.76727232673827,85.90844786534885,34.421019384615384,34.749497140247136,-14.091552134651147
2015-11-12,36.549999,36.889999,36.432251,36.561501,36.561501,36744000,794359298.9961071,429744297,36.750775381872245,96.0,1.1410521580803774,68.77959253641168,75.41528707362205,34.59192326923077,34.883719648376974,-24.584712926377946
2015-11-13,36.4585,36.557499,35.836498,35.849998,35.849998,41510000,754403762.8595414,388234297,35.86509856235042,92.0,1.0425877059695665,59.653206322653276,36.70880801687765,34.7416155,34.95529582257127,-63.29119198312235
2015-11-16,35.779999,36.474499,35.566502,36.448002,36.448002,38118000,790297058.0510454,426352297,34.53340659585218,88.0,1.0012658736209872,63.979366791813106,68.24910337552758,34.90575019230769,35.06586665052895,-31.750896624472414
2015-11-17,36.4645,36.592251,36.151348,36.264999,36.264999,30218000,775657568.145103,396134297,33.451887506967594,60.0,0.9428822514262691,61.7956791786235,55.33425623570794,35.056961692307695,35.154691269008296,-44.66574376429206
2015-11-18,36.379002,37.070499,36.349998,37.0,37.0,33686000,802751407.0960553,429820297,33.04006612663476,80.0,0.9450275588073183,66.71015053794517,96.03492465406347,35.22561546153846,35.29138080463731,-3.9650753459365298
2015-11-19,36.937,37.099998,36.871498,36.920502,36.920502,26542000,787593776.1813937,403278297,32.69272542601356,84.0,0.9295970895610566,65.72534572919932,90.06936660510827,35.39340403846154,35.41205644873825,-9.930633394891727
2015-11-20,37.3265,37.896,37.150002,37.830002,37.830002,44246000,824010941.4981908,447524297,33.215496155639094,88.0,0.9794666981053055,70.99993241113513,97.16685740876359,35.57582711538462,35.59116352660949,-2.833142591236413
2015-11-23,37.872501,38.135399,37.591,37.799,37.799,28290000,817338615.2999427,419234297,33.91801169601269,92.0,1.004903221060431,70.60109263360556,86.90492456490081,35.756173230769235,35.75470696908286,-13.095075435099194
2015-11-24,37.599998,37.76395,36.8815,37.414001,37.414001,46662000,826991560.4231789,372572297,33.148102442972025,92.0,0.9826680613123315,65.66768703135385,71.91798659113228,35.91421173076923,35.87761763803969,-28.082013408867724
2015-11-25,37.407001,37.599998,37.303001,37.407501,37.407501,22442000,820342238.4636983,350130297,32.43318670800569,92.0,0.9535303371642456,65.58436225844656,71.66495970838861,36.102423307692305,35.990942331518234,-28.33504029161139
2015-11-27,37.423,37.670502,37.3745,37.513,37.513,16770000,819265679.7242303,366900297,31.85601423911544,88.0,0.9282510679637426,66.33110490273577,75.77174172417183,36.309442499999996,36.10368734399836,-24.228258275828168
2015-11-30,37.440498,37.746498,37.063499,37.130001,37.130001,41952000,785483214.0983655,324948297,30.70036591385306,80.0,0.8673143861916799,61.14424300858487,60.86265817586304,36.48407715384615,36.179710577776255,-39.13734182413696
2015-12-01,37.355499,38.447498,37.334999,38.352001,38.352001,42692000,820845844.9501684,367640297,30.49956987869319,100.0,0.9071695285504049,69.37323781954105,96.68527828570392,36.60915419230769,36.34062097942246,-3.314721714296084
2015-12-02,38.445,38.797749,37.948002,38.118999,38.118999,44608000,794191033.7840213,323032297,30.68548989578546,96.0,0.909469899018923,66.48209697053252,78.99417778956544,36.704538769230766,36.472352684650424,-21.005822210434552
2015-12-03,38.300499,38.449749,37.281502,37.626999,37.626999,51812000,773024762.9217803,271220297,29.631340301634015,96.0,0.8616599909926137,60.727041108608745,63.76785804365918,36.78925026923077,36.557882041342985,-36.23214195634082
2015-12-04,37.654999,38.4245,37.5,38.3405,38.3405,55146000,818149640.1527157,326366297,28.652487107064815,84.0,0.8713000574564234,65.40420241568258,85.84914740346363,36.892827230769235,36.689927816058315,-14.150852596536383
2015-12-07,38.3885,38.436501,37.754501,38.162498,38.162498,36246000,825270969.366792,290120297,27.7596902501429,84.0,0.8547238809542037,63.37637450698389,75.99566354456476,36.98192326923077,36.799007088942886,-24.00433645543524
2015-12-08,37.894501,38.240002,37.709999,38.1185,38.1185,36590000,845084618.365005,253530297,26.842570974289384,84.0,0.8284865930284866,62.857603142724,72.25007772440887,37.08107707692307,36.89674730457674,-27.749922275591132
2015-12-09,37.9585,38.211498,36.850052,37.580502,37.580502,54000000,849029333.0286791,199530297,25.34506470813442,44.0,0.7555716512857913,56.74141069584194,37.50326667854409,37.139731,36.94739580053402,-62.49673332145591
2015-12-10,37.642502,37.7925,37.191502,37.473,37.473,39768000,846514743.0699772,159762297,23.95452317527624,44.0,0.6812583989086249,55.577701480647214,31.9838249994737,37.19223092307692,36.9863294449389,-68.0161750005263
2015-12-11,37.057999,37.2855,36.837502,36.943501,36.943501,44488000,823078995.5889611,115274297,23.197983625724053,44.0,0.5730329003349652,50.124770222861756,5.407430798261491,37.21292330769231,36.98315696753602,-94.59256920173851
2015-12-14,37.0895,37.436501,36.2085,37.3885,37.3885,48250000,867556933.1069274,163524297,23.312845310010243,44.0,0.5172090493118944,54.1924355757138,45.57305998766432,37.244692538461535,37.013182377348166,-54.42694001233568
2015-12-15,37.650002,37.903999,37.150501,37.169998,37.169998,53324000,816992483.9697036,110200297,22.56715908999556,44.0,0.4501479347005244,51.951944694978536,37.1342424000163,37.263230923076925,37.02479834939645,-62.8657575999837
2015-12-16,37.5,38.029499,36.971748,37.904499,37.904499,39866000,847436134.0971911,150066297,22.110468251506642,44.0,0.4510699567605556,58.20698198335369,65.5015798017108,37.327077076923075,37.089961360552266,-34.498420198289196
2015-12-17,38.120998,38.133999,37.450001,37.4715,37.4715,31068000,818321154.2288288,118998297,21.493118371010354,44.00000000000001,0.41211070957955087,53.76352472702251,48.77862268171184,37.367673230769235,37.118223481992835,-51.22137731828816
2015-12-18,37.3255,37.706501,36.907501,36.9655,36.9655,62974000,764489654.9196916,56024297,21.632002254107327,44.0,0.3365259921633168,49.0511142865767,29.23627661920492,37.37519246153847,37.106910631474854,-70.76372338079508
